EnrollmentID,StudentID,CourseID,EnrollmentDate
ENR02503,STD1810,CRS0014,2023-01-25
ENR02504,STD1395,CRS0018,2023-01-03
ENR02505,STD1431,CRS0038,2024-09-21
ENR02506,STD1145,CRS0014,2023-09-29
ENR02507,STD1106,CRS0017,2025-05-21
ENR02508,STD1717,CRS0015,2024-05-18
ENR02509,STD1863,CRS0031,2023-07-07
ENR02510,STD1045,CRS0046,2025-01-06
ENR02511,STD1190,CRS0015,2022-11-10
ENR02512,STD1593,CRS0012,2022-10-24
ENR02513,STD1430,CRS0003,2024-10-01
ENR02514,STD1008,CRS0017,2023-07-17
ENR02515,STD1560,CRS0021,2024-12-27
ENR02516,STD1959,CRS0014,2025-03-23
ENR02517,STD1870,CRS0047,2025-04-19
ENR02518,STD1263,CRS0008,2023-01-27
ENR02519,STD1396,CRS0031,2023-11-27
ENR02520,STD1369,CRS0015,2023-09-23
ENR02521,STD1744,CRS0042,2022-12-13
ENR02522,STD1372,CRS0049,2022-07-01
ENR02523,STD1321,CRS0027,2023-04-06
ENR02524,STD1098,CRS0025,2024-09-28
ENR02525,STD1891,CRS0022,2024-09-09
ENR02526,STD1983,CRS0024,2023-09-28
ENR02527,STD1061,CRS0037,2025-02-20
ENR02528,STD1891,CRS0014,2022-11-23
ENR02529,STD1629,CRS0028,2024-09-03
ENR02530,STD1942,CRS0040,2024-05-01
ENR02531,STD1332,CRS0040,2022-07-13
ENR02532,STD1953,CRS0040,2024-06-06
ENR02533,STD1732,CRS0027,2024-11-05
ENR02534,STD1641,CRS0007,2024-05-26
ENR02535,STD1304,CRS0033,2022-11-10
ENR02536,STD1013,CRS0046,2025-04-08
ENR02537,STD1679,CRS0023,2023-04-25
ENR02538,STD1621,CRS0014,2023-08-31
ENR02539,STD1784,CRS0002,2022-08-03
ENR02540,STD1810,CRS0009,2022-09-07
ENR02541,STD1153,CRS0050,2023-04-09
ENR02542,STD1874,CRS0021,2025-04-29
ENR02543,STD1517,CRS0032,2024-07-16
ENR02544,STD1264,CRS0017,2023-03-08
ENR02545,STD1949,CRS0034,2024-08-23
ENR02546,STD1227,CRS0032,2025-04-19
ENR02547,STD1378,CRS0037,2024-05-06
ENR02548,STD1062,CRS0049,2024-11-09
ENR02549,STD1366,CRS0001,2024-03-29
ENR02550,STD1128,CRS0042,2023-10-11
ENR02551,STD1344,CRS0023,2022-10-29
ENR02552,STD1926,CRS0038,2023-01-06
ENR02553,STD1110,CRS0015,2025-01-30
ENR02554,STD1967,CRS0019,2023-06-18
ENR02555,STD1028,CRS0026,2023-09-17
ENR02556,STD1150,CRS0008,2024-11-29
ENR02557,STD1468,CRS0044,2025-05-24
ENR02558,STD1446,CRS0035,2023-08-01
ENR02559,STD1297,CRS0042,2024-06-14
ENR02560,STD1126,CRS0007,2022-09-29
ENR02561,STD1800,CRS0036,2025-02-25
ENR02562,STD1613,CRS0002,2022-10-17
ENR02563,STD1377,CRS0027,2023-10-05
ENR02564,STD1255,CRS0032,2023-07-23
ENR02565,STD1434,CRS0047,2024-07-03
ENR02566,STD1391,CRS0034,2023-03-11
ENR02567,STD1797,CRS0025,2023-12-25
ENR02568,STD1759,CRS0027,2022-07-11
ENR02569,STD1344,CRS0013,2023-11-27
ENR02570,STD1760,CRS0039,2024-06-09
ENR02571,STD1437,CRS0023,2023-04-11
ENR02572,STD1326,CRS0048,2023-02-18
ENR02573,STD1670,CRS0035,2023-06-18
ENR02574,STD1223,CRS0044,2024-12-02
ENR02575,STD1635,CRS0046,2022-11-18
ENR02576,STD1987,CRS0016,2022-10-23
ENR02577,STD1258,CRS0028,2024-04-10
ENR02578,STD1794,CRS0002,2024-11-28
ENR02579,STD1002,CRS0023,2023-06-22
ENR02580,STD1708,CRS0026,2024-06-06
ENR02581,STD1333,CRS0038,2022-08-14
ENR02582,STD1660,CRS0042,2022-07-12
ENR02583,STD1816,CRS0032,2023-12-26
ENR02584,STD1782,CRS0003,2023-10-30
ENR02585,STD1217,CRS0031,2024-03-12
ENR02586,STD1716,CRS0033,2023-07-27
ENR02587,STD1113,CRS0007,2024-09-17
ENR02588,STD1310,CRS0008,2023-10-26
ENR02589,STD1293,CRS0038,2023-09-19
ENR02590,STD1862,CRS0010,2023-10-02
ENR02591,STD1515,CRS0010,2023-07-28
ENR02592,STD1195,CRS0048,2023-09-18
ENR02593,STD1257,CRS0023,2023-03-02
ENR02594,STD1177,CRS0045,2023-02-06
ENR02595,STD1878,CRS0049,2022-10-11
ENR02596,STD1404,CRS0001,2024-03-06
ENR02597,STD1783,CRS0049,2023-07-09
ENR02598,STD1657,CRS0043,2023-02-07
ENR02599,STD1130,CRS0042,2025-03-10
ENR02600,STD1848,CRS0046,2022-11-22
ENR02601,STD1894,CRS0021,2022-11-15
ENR02602,STD1544,CRS0045,2023-05-09
ENR02603,STD1173,CRS0047,2025-05-16
ENR02604,STD1864,CRS0037,2024-09-15
ENR02605,STD1710,CRS0021,2024-08-16
ENR02606,STD1170,CRS0050,2025-03-22
ENR02607,STD1894,CRS0003,2022-07-10
ENR02608,STD1951,CRS0038,2025-05-18
ENR02609,STD1196,CRS0044,2022-11-10
ENR02610,STD1841,CRS0008,2023-03-17
ENR02611,STD1850,CRS0031,2024-06-12
ENR02612,STD1734,CRS0044,2024-02-16
ENR02613,STD1924,CRS0003,2023-03-30
ENR02614,STD1976,CRS0035,2024-04-08
ENR02615,STD1072,CRS0005,2022-10-17
ENR02616,STD1799,CRS0032,2022-10-13
ENR02617,STD1720,CRS0011,2024-07-12
ENR02618,STD1126,CRS0030,2023-12-01
ENR02619,STD1282,CRS0005,2025-01-05
ENR02620,STD1608,CRS0033,2023-02-10
ENR02621,STD1892,CRS0025,2024-07-27
ENR02622,STD1288,CRS0021,2024-12-19
ENR02623,STD1301,CRS0045,2024-12-05
ENR02624,STD1358,CRS0050,2024-10-30
ENR02625,STD1737,CRS0007,2023-06-04
ENR02626,STD1777,CRS0027,2022-08-30
ENR02627,STD1040,CRS0047,2024-09-27
ENR02628,STD1422,CRS0022,2023-12-15
ENR02629,STD1119,CRS0049,2022-06-23
ENR02630,STD1826,CRS0041,2022-11-05
ENR02631,STD1908,CRS0026,2022-12-09
ENR02632,STD1335,CRS0030,2025-03-09
ENR02633,STD1144,CRS0004,2023-01-08
ENR02634,STD1551,CRS0037,2023-08-05
ENR02635,STD1444,CRS0044,2024-04-28
ENR02636,STD1019,CRS0015,2023-11-01
ENR02637,STD1585,CRS0031,2023-06-06
ENR02638,STD1496,CRS0040,2023-08-21
ENR02639,STD1545,CRS0019,2025-05-12
ENR02640,STD1042,CRS0010,2023-02-03
ENR02641,STD1216,CRS0027,2023-02-27
ENR02642,STD1527,CRS0028,2023-06-12
ENR02643,STD1185,CRS0039,2025-02-26
ENR02644,STD1157,CRS0043,2024-05-24
ENR02645,STD1693,CRS0019,2023-07-24
ENR02646,STD1344,CRS0037,2023-12-08
ENR02647,STD1372,CRS0017,2024-11-20
ENR02648,STD1086,CRS0025,2023-03-23
ENR02649,STD1301,CRS0021,2022-11-09
ENR02650,STD1952,CRS0006,2024-11-25
ENR02651,STD1775,CRS0050,2023-02-08
ENR02652,STD1227,CRS0050,2022-09-22
ENR02653,STD1026,CRS0047,2024-04-06
ENR02654,STD1507,CRS0036,2024-07-14
ENR02655,STD1097,CRS0045,2024-09-16
ENR02656,STD1777,CRS0014,2023-07-06
ENR02657,STD1304,CRS0033,2024-02-08
ENR02658,STD1911,CRS0017,2024-07-04
ENR02659,STD1938,CRS0048,2024-12-26
ENR02660,STD1212,CRS0035,2024-02-02
ENR02661,STD1906,CRS0019,2024-10-02
ENR02662,STD1385,CRS0019,2023-04-15
ENR02663,STD1217,CRS0042,2025-02-22
ENR02664,STD1262,CRS0043,2023-09-30
ENR02665,STD1457,CRS0039,2023-03-11
ENR02666,STD1272,CRS0032,2024-04-04
ENR02667,STD1714,CRS0002,2022-06-27
ENR02668,STD1130,CRS0019,2023-12-26
ENR02669,STD1773,CRS0017,2023-03-29
ENR02670,STD1224,CRS0045,2024-03-11
ENR02671,STD1035,CRS0036,2023-08-03
ENR02672,STD1177,CRS0030,2024-12-03
ENR02673,STD1470,CRS0026,2025-05-24
ENR02674,STD1158,CRS0020,2023-04-04
ENR02675,STD1325,CRS0044,2024-08-16
ENR02676,STD1028,CRS0033,2022-09-18
ENR02677,STD1836,CRS0038,2022-06-24
ENR02678,STD1418,CRS0029,2024-10-09
ENR02679,STD1624,CRS0038,2025-02-06
ENR02680,STD1512,CRS0009,2022-08-17
ENR02681,STD1525,CRS0048,2023-07-30
ENR02682,STD1290,CRS0003,2023-08-12
ENR02683,STD1755,CRS0001,2022-07-26
ENR02684,STD1670,CRS0028,2025-01-04
ENR02685,STD1253,CRS0028,2022-09-17
ENR02686,STD1503,CRS0049,2022-10-17
ENR02687,STD1329,CRS0047,2022-07-02
ENR02688,STD1584,CRS0049,2022-11-10
ENR02689,STD1801,CRS0044,2024-12-06
ENR02690,STD1165,CRS0006,2025-04-08
ENR02691,STD1693,CRS0039,2025-04-17
ENR02692,STD1130,CRS0006,2024-05-21
ENR02693,STD1475,CRS0027,2023-05-05
ENR02694,STD1316,CRS0044,2024-02-13
ENR02695,STD1590,CRS0015,2024-04-09
ENR02696,STD1431,CRS0025,2022-11-11
ENR02697,STD1544,CRS0016,2025-05-31
ENR02698,STD1542,CRS0010,2023-02-21
ENR02699,STD1234,CRS0033,2024-01-12
ENR02700,STD1322,CRS0045,2023-06-02
ENR02701,STD1920,CRS0048,2024-05-17
ENR02702,STD1321,CRS0023,2022-10-28
ENR02703,STD1662,CRS0044,2024-06-27
ENR02704,STD1193,CRS0047,2024-09-12
ENR02705,STD1431,CRS0043,2023-03-15
ENR02706,STD1516,CRS0048,2023-12-13
ENR02707,STD1476,CRS0007,2023-07-21
ENR02708,STD1080,CRS0018,2023-11-05
ENR02709,STD1325,CRS0025,2022-12-27
ENR02710,STD1037,CRS0013,2025-04-16
ENR02711,STD1469,CRS0035,2023-06-27
ENR02712,STD1310,CRS0030,2024-06-21
ENR02713,STD1321,CRS0038,2025-02-18
ENR02714,STD1500,CRS0042,2025-01-15
ENR02715,STD1116,CRS0021,2023-06-02
ENR02716,STD1138,CRS0041,2025-01-17
ENR02717,STD1726,CRS0027,2024-08-11
ENR02718,STD1373,CRS0014,2024-05-02
ENR02719,STD1429,CRS0036,2022-07-09
ENR02720,STD1361,CRS0038,2023-09-22
ENR02721,STD1283,CRS0038,2023-02-03
ENR02722,STD1137,CRS0010,2023-01-24
ENR02723,STD1190,CRS0029,2025-01-12
ENR02724,STD1439,CRS0010,2023-07-25
ENR02725,STD1333,CRS0020,2024-02-09
ENR02726,STD1677,CRS0005,2022-09-05
ENR02727,STD1042,CRS0001,2025-06-09
ENR02728,STD1526,CRS0033,2025-01-30
ENR02729,STD1361,CRS0049,2023-01-30
ENR02730,STD1960,CRS0048,2022-12-13
ENR02731,STD1748,CRS0039,2025-05-25
ENR02732,STD1411,CRS0014,2025-02-21
ENR02733,STD1262,CRS0009,2023-04-26
ENR02734,STD1708,CRS0010,2023-02-20
ENR02735,STD1646,CRS0026,2025-03-15
ENR02736,STD1647,CRS0015,2023-08-15
ENR02737,STD1609,CRS0023,2024-01-20
ENR02738,STD1036,CRS0044,2024-09-16
ENR02739,STD1593,CRS0024,2024-02-17
ENR02740,STD1016,CRS0004,2024-10-26
ENR02741,STD1203,CRS0024,2023-09-29
ENR02742,STD1381,CRS0035,2023-05-29
ENR02743,STD1752,CRS0005,2023-12-02
ENR02744,STD1277,CRS0010,2022-11-30
ENR02745,STD1907,CRS0043,2024-03-11
ENR02746,STD1671,CRS0012,2023-06-27
ENR02747,STD1492,CRS0036,2024-10-07
ENR02748,STD1373,CRS0027,2023-01-11
ENR02749,STD1316,CRS0036,2023-06-25
ENR02750,STD1232,CRS0004,2022-08-06
ENR02751,STD1391,CRS0048,2023-11-12
ENR02752,STD1086,CRS0007,2024-12-05
ENR02753,STD1513,CRS0011,2022-09-21
ENR02754,STD1921,CRS0024,2023-07-06
ENR02755,STD1734,CRS0030,2024-05-08
ENR02756,STD1584,CRS0009,2022-10-12
ENR02757,STD1685,CRS0039,2024-04-22
ENR02758,STD1971,CRS0050,2024-01-05
ENR02759,STD1718,CRS0042,2025-04-30
ENR02760,STD1962,CRS0002,2025-05-21
ENR02761,STD1039,CRS0013,2023-11-25
ENR02762,STD1695,CRS0041,2022-10-11
ENR02763,STD1041,CRS0022,2023-07-24
ENR02764,STD1898,CRS0046,2023-06-29
ENR02765,STD1145,CRS0041,2023-11-21
ENR02766,STD1754,CRS0020,2023-02-06
ENR02767,STD1286,CRS0021,2023-01-22
ENR02768,STD1377,CRS0050,2022-07-17
ENR02769,STD1146,CRS0045,2022-06-13
ENR02770,STD1319,CRS0050,2022-07-07
ENR02771,STD1692,CRS0005,2022-07-11
ENR02772,STD1362,CRS0018,2024-09-27
ENR02773,STD1216,CRS0045,2024-07-24
ENR02774,STD1903,CRS0047,2022-12-06
ENR02775,STD1088,CRS0027,2024-03-15
ENR02776,STD1400,CRS0019,2024-06-12
ENR02777,STD1745,CRS0032,2023-02-25
ENR02778,STD1178,CRS0006,2024-01-17
ENR02779,STD1934,CRS0007,2023-07-29
ENR02780,STD1777,CRS0008,2024-11-22
ENR02781,STD1970,CRS0042,2024-03-13
ENR02782,STD1335,CRS0031,2023-05-18
ENR02783,STD1653,CRS0039,2024-09-04
ENR02784,STD1143,CRS0005,2025-04-10
ENR02785,STD1221,CRS0029,2023-05-04
ENR02786,STD1145,CRS0015,2022-10-20
ENR02787,STD1408,CRS0025,2022-08-03
ENR02788,STD1018,CRS0044,2024-03-23
ENR02789,STD1012,CRS0015,2023-09-09
ENR02790,STD1607,CRS0020,2024-04-05
ENR02791,STD1753,CRS0008,2023-03-20
ENR02792,STD1671,CRS0024,2023-11-15
ENR02793,STD1975,CRS0025,2023-03-19
ENR02794,STD1761,CRS0045,2023-03-28
ENR02795,STD1872,CRS0015,2024-01-06
ENR02796,STD1752,CRS0004,2024-10-17
ENR02797,STD1110,CRS0011,2025-03-16
ENR02798,STD1139,CRS0026,2024-01-27
ENR02799,STD1782,CRS0020,2024-06-28
ENR02800,STD1252,CRS0028,2024-08-13
ENR02801,STD1960,CRS0008,2025-02-23
ENR02802,STD1860,CRS0050,2023-06-13
ENR02803,STD1935,CRS0044,2024-11-06
ENR02804,STD1760,CRS0050,2023-09-05
ENR02805,STD1493,CRS0029,2023-12-28
ENR02806,STD1653,CRS0035,2023-02-25
ENR02807,STD1234,CRS0010,2023-12-07
ENR02808,STD1534,CRS0037,2024-05-10
ENR02809,STD1177,CRS0007,2023-09-16
ENR02810,STD1170,CRS0014,2024-08-13
ENR02811,STD1766,CRS0004,2024-10-28
ENR02812,STD1740,CRS0011,2023-09-21
ENR02813,STD1103,CRS0001,2022-10-08
ENR02814,STD1761,CRS0017,2025-05-31
ENR02815,STD1533,CRS0001,2025-02-24
ENR02816,STD1894,CRS0012,2024-01-31
ENR02817,STD1888,CRS0034,2024-01-16
ENR02818,STD1109,CRS0043,2024-03-12
ENR02819,STD1607,CRS0003,2022-06-18
ENR02820,STD1969,CRS0021,2023-11-24
ENR02821,STD1673,CRS0006,2025-05-23
ENR02822,STD1286,CRS0042,2022-08-27
ENR02823,STD1924,CRS0017,2023-06-16
ENR02824,STD1752,CRS0006,2025-03-27
ENR02825,STD1959,CRS0048,2024-11-03
ENR02826,STD1941,CRS0023,2024-01-15
ENR02827,STD1708,CRS0045,2023-05-14
ENR02828,STD1370,CRS0039,2023-03-07
ENR02829,STD1463,CRS0026,2023-10-22
ENR02830,STD1882,CRS0029,2022-12-03
ENR02831,STD1966,CRS0034,2025-01-08
ENR02832,STD1998,CRS0029,2023-04-15
ENR02833,STD1322,CRS0036,2024-11-08
ENR02834,STD1471,CRS0022,2024-02-24
ENR02835,STD1663,CRS0003,2023-09-13
ENR02836,STD1462,CRS0030,2023-05-12
ENR02837,STD1177,CRS0046,2024-07-06
ENR02838,STD1010,CRS0032,2023-04-27
ENR02839,STD1520,CRS0021,2025-03-09
ENR02840,STD1893,CRS0006,2023-06-21
ENR02841,STD1644,CRS0010,2025-03-17
ENR02842,STD1944,CRS0017,2022-10-30
ENR02843,STD1859,CRS0023,2025-06-01
ENR02844,STD1544,CRS0040,2023-01-31
ENR02845,STD1722,CRS0026,2024-08-05
ENR02846,STD1886,CRS0038,2024-04-24
ENR02847,STD1900,CRS0002,2022-12-21
ENR02848,STD1914,CRS0041,2023-05-17
ENR02849,STD1846,CRS0004,2025-04-20
ENR02850,STD1491,CRS0045,2022-09-25
ENR02851,STD1976,CRS0019,2025-05-11
ENR02852,STD1685,CRS0031,2024-11-26
ENR02853,STD1073,CRS0040,2022-06-12
ENR02854,STD1186,CRS0009,2024-09-08
ENR02855,STD1866,CRS0040,2022-12-18
ENR02856,STD1232,CRS0024,2024-10-29
ENR02857,STD1604,CRS0006,2022-12-08
ENR02858,STD1081,CRS0006,2025-04-14
ENR02859,STD1354,CRS0033,2023-01-30
ENR02860,STD1216,CRS0033,2022-09-02
ENR02861,STD1474,CRS0045,2025-03-14
ENR02862,STD1553,CRS0031,2022-08-07
ENR02863,STD1314,CRS0013,2024-04-13
ENR02864,STD1155,CRS0005,2024-06-17
ENR02865,STD1822,CRS0015,2022-06-23
ENR02866,STD1140,CRS0031,2024-08-29
ENR02867,STD1503,CRS0021,2023-04-12
ENR02868,STD1201,CRS0025,2025-02-14
ENR02869,STD1330,CRS0028,2024-10-07
ENR02870,STD1038,CRS0035,2024-05-07
ENR02871,STD1922,CRS0038,2022-09-29
ENR02872,STD1425,CRS0009,2022-08-16
ENR02873,STD1034,CRS0039,2025-05-07
ENR02874,STD1850,CRS0012,2024-12-09
ENR02875,STD1426,CRS0038,2023-11-12
ENR02876,STD1200,CRS0022,2023-11-05
ENR02877,STD1766,CRS0005,2024-03-22
ENR02878,STD1083,CRS0008,2025-03-10
ENR02879,STD1080,CRS0037,2024-03-14
ENR02880,STD1215,CRS0009,2022-07-09
ENR02881,STD1483,CRS0041,2023-07-25
ENR02882,STD1112,CRS0001,2024-11-17
ENR02883,STD1110,CRS0038,2022-09-28
ENR02884,STD1426,CRS0039,2024-01-07
ENR02885,STD1241,CRS0037,2024-12-15
ENR02886,STD1438,CRS0006,2023-11-30
ENR02887,STD1502,CRS0010,2024-02-25
ENR02888,STD1239,CRS0020,2024-11-24
ENR02889,STD1873,CRS0035,2023-03-20
ENR02890,STD1360,CRS0050,2024-02-04
ENR02891,STD1057,CRS0014,2023-08-29
ENR02892,STD1161,CRS0042,2025-01-02
ENR02893,STD1371,CRS0027,2023-09-04
ENR02894,STD1382,CRS0014,2022-08-17
ENR02895,STD1069,CRS0045,2023-03-21
ENR02896,STD1570,CRS0018,2024-09-30
ENR02897,STD1288,CRS0010,2023-09-15
ENR02898,STD1229,CRS0048,2022-09-10
ENR02899,STD1592,CRS0028,2025-04-30
ENR02900,STD1526,CRS0017,2024-12-02
ENR02901,STD1939,CRS0028,2025-05-09
ENR02902,STD1461,CRS0007,2023-11-06
ENR02903,STD1452,CRS0021,2024-02-01
ENR02904,STD1299,CRS0020,2024-07-24
ENR02905,STD1622,CRS0042,2024-08-12
ENR02906,STD1406,CRS0007,2022-07-14
ENR02907,STD1034,CRS0020,2025-03-02
ENR02908,STD1477,CRS0039,2024-05-28
ENR02909,STD1968,CRS0013,2022-06-11
ENR02910,STD1871,CRS0005,2024-03-04
ENR02911,STD1096,CRS0029,2024-04-04
ENR02912,STD1411,CRS0042,2023-11-11
ENR02913,STD1916,CRS0023,2024-02-18
ENR02914,STD1888,CRS0032,2024-02-08
ENR02915,STD1335,CRS0010,2022-11-06
ENR02916,STD1623,CRS0045,2023-12-06
ENR02917,STD1250,CRS0049,2024-03-19
ENR02918,STD1096,CRS0029,2024-01-12
ENR02919,STD1102,CRS0014,2024-07-23
ENR02920,STD1867,CRS0009,2023-12-10
ENR02921,STD1135,CRS0034,2024-03-12
ENR02922,STD1188,CRS0032,2025-04-16
ENR02923,STD1632,CRS0037,2024-05-06
ENR02924,STD1756,CRS0007,2023-11-05
ENR02925,STD1553,CRS0041,2023-07-25
ENR02926,STD1515,CRS0029,2022-06-20
ENR02927,STD1182,CRS0019,2023-04-12
ENR02928,STD1465,CRS0022,2025-04-01
ENR02929,STD1147,CRS0029,2024-06-05
ENR02930,STD1525,CRS0046,2025-01-23
ENR02931,STD1012,CRS0036,2023-12-30
ENR02932,STD1877,CRS0012,2025-01-06
ENR02933,STD1084,CRS0013,2025-06-08
ENR02934,STD1140,CRS0010,2023-01-06
ENR02935,STD1659,CRS0026,2023-11-26
ENR02936,STD1032,CRS0047,2024-07-09
ENR02937,STD1853,CRS0039,2022-12-08
ENR02938,STD1214,CRS0047,2025-03-11
ENR02939,STD1794,CRS0022,2023-07-27
ENR02940,STD1296,CRS0011,2024-02-14
ENR02941,STD1514,CRS0012,2024-07-26
ENR02942,STD1116,CRS0011,2022-06-28
ENR02943,STD1367,CRS0007,2023-12-20
ENR02944,STD1660,CRS0032,2024-05-28
ENR02945,STD1906,CRS0028,2025-03-12
ENR02946,STD1889,CRS0022,2025-04-22
ENR02947,STD1610,CRS0046,2023-10-28
ENR02948,STD1200,CRS0039,2023-10-28
ENR02949,STD1368,CRS0019,2024-11-08
ENR02950,STD1890,CRS0035,2024-01-24
ENR02951,STD1917,CRS0002,2023-11-05
ENR02952,STD1688,CRS0024,2024-11-21
ENR02953,STD1446,CRS0019,2023-08-26
ENR02954,STD1120,CRS0042,2024-02-28
ENR02955,STD1951,CRS0002,2024-01-12
ENR02956,STD1140,CRS0012,2022-09-26
ENR02957,STD1110,CRS0049,2023-12-16
ENR02958,STD1854,CRS0021,2025-05-03
ENR02959,STD1789,CRS0028,2022-07-21
ENR02960,STD1131,CRS0031,2023-02-19
ENR02961,STD1880,CRS0039,2023-12-13
ENR02962,STD1426,CRS0004,2025-06-06
ENR02963,STD1092,CRS0015,2023-11-12
ENR02964,STD1999,CRS0016,2025-04-19
ENR02965,STD1025,CRS0033,2023-05-01
ENR02966,STD1355,CRS0021,2024-03-22
ENR02967,STD1409,CRS0047,2023-12-19
ENR02968,STD1252,CRS0010,2024-02-25
ENR02969,STD1221,CRS0032,2022-10-25
ENR02970,STD1700,CRS0041,2024-10-31
ENR02971,STD1086,CRS0042,2022-12-21
ENR02972,STD1737,CRS0007,2025-05-17
ENR02973,STD1738,CRS0004,2023-03-06
ENR02974,STD1161,CRS0010,2022-09-02
ENR02975,STD1578,CRS0020,2023-03-18
ENR02976,STD1920,CRS0032,2023-01-29
ENR02977,STD1591,CRS0031,2024-04-29
ENR02978,STD1186,CRS0024,2022-12-06
ENR02979,STD1408,CRS0050,2024-08-08
ENR02980,STD1452,CRS0023,2023-07-10
ENR02981,STD1749,CRS0014,2022-11-15
ENR02982,STD1137,CRS0044,2024-11-30
ENR02983,STD1295,CRS0050,2023-09-22
ENR02984,STD1276,CRS0010,2023-11-10
ENR02985,STD1282,CRS0004,2022-07-17
ENR02986,STD1812,CRS0001,2023-08-11
ENR02987,STD1527,CRS0023,2024-11-11
ENR02988,STD1252,CRS0020,2023-11-24
ENR02989,STD1942,CRS0016,2023-08-22
ENR02990,STD1933,CRS0014,2024-04-03
ENR02991,STD1949,CRS0028,2023-05-10
ENR02992,STD1573,CRS0036,2024-05-12
ENR02993,STD1862,CRS0011,2024-04-15
ENR02994,STD1787,CRS0012,2022-12-14
ENR02995,STD1923,CRS0016,2024-02-04
ENR02996,STD1318,CRS0002,2023-09-25
ENR02997,STD1770,CRS0001,2025-03-26
ENR02998,STD1914,CRS0049,2024-04-16
ENR02999,STD1364,CRS0004,2024-04-14
ENR03000,STD1217,CRS0027,2025-06-08
ENR03001,STD1358,CRS0031,2024-12-12
ENR03002,STD1815,CRS0040,2022-09-29
ENR03003,STD1980,CRS0012,2024-02-13
ENR03004,STD1984,CRS0029,2024-11-16
ENR03005,STD1822,CRS0029,2022-07-14
ENR03006,STD1066,CRS0044,2023-06-28
ENR03007,STD1651,CRS0043,2023-12-05
ENR03008,STD1565,CRS0050,2025-04-29
ENR03009,STD1489,CRS0033,2024-11-15
ENR03010,STD1287,CRS0035,2024-10-27
ENR03011,STD1775,CRS0001,2023-09-18
ENR03012,STD1426,CRS0026,2023-04-11
ENR03013,STD1743,CRS0028,2024-04-14
ENR03014,STD1712,CRS0005,2023-06-03
ENR03015,STD1550,CRS0046,2024-07-10
ENR03016,STD1385,CRS0012,2025-05-14
ENR03017,STD1918,CRS0008,2023-05-17
ENR03018,STD1566,CRS0023,2023-05-01
ENR03019,STD1534,CRS0044,2025-04-21
ENR03020,STD1264,CRS0047,2023-05-17
ENR03021,STD1524,CRS0029,2022-07-28
ENR03022,STD1259,CRS0028,2023-06-15
ENR03023,STD1766,CRS0028,2024-01-01
ENR03024,STD1197,CRS0003,2025-01-13
ENR03025,STD1255,CRS0010,2023-06-08
ENR03026,STD1808,CRS0045,2025-03-24
ENR03027,STD1739,CRS0015,2023-10-28
ENR03028,STD1886,CRS0044,2024-02-08
ENR03029,STD1716,CRS0040,2024-12-07
ENR03030,STD1624,CRS0031,2025-04-06
ENR03031,STD1206,CRS0024,2025-02-04
ENR03032,STD1531,CRS0012,2022-08-10
ENR03033,STD1758,CRS0010,2024-09-06
ENR03034,STD1781,CRS0003,2024-12-25
ENR03035,STD1398,CRS0049,2024-12-07
ENR03036,STD1555,CRS0043,2024-11-21
ENR03037,STD1673,CRS0031,2024-06-20
ENR03038,STD1367,CRS0018,2022-12-21
ENR03039,STD1464,CRS0031,2022-08-13
ENR03040,STD1974,CRS0014,2025-01-23
ENR03041,STD1837,CRS0026,2023-08-19
ENR03042,STD1716,CRS0031,2023-11-19
ENR03043,STD1483,CRS0023,2023-10-05
ENR03044,STD1809,CRS0032,2022-11-27
ENR03045,STD1704,CRS0027,2023-02-09
ENR03046,STD1129,CRS0045,2024-03-23
ENR03047,STD1479,CRS0043,2023-08-20
ENR03048,STD1757,CRS0016,2024-09-03
ENR03049,STD1795,CRS0035,2025-05-29
ENR03050,STD1335,CRS0039,2025-02-03
ENR03051,STD1816,CRS0036,2025-02-28
ENR03052,STD1516,CRS0017,2024-03-21
ENR03053,STD1406,CRS0007,2024-05-20
ENR03054,STD1264,CRS0021,2024-06-13
ENR03055,STD1951,CRS0023,2025-05-18
ENR03056,STD1130,CRS0011,2024-12-03
ENR03057,STD1848,CRS0039,2022-10-11
ENR03058,STD1067,CRS0040,2023-11-23
ENR03059,STD1692,CRS0010,2023-06-18
ENR03060,STD1757,CRS0013,2023-11-20
ENR03061,STD1048,CRS0045,2022-08-15
ENR03062,STD1618,CRS0030,2024-02-10
ENR03063,STD1587,CRS0037,2024-01-20
ENR03064,STD1745,CRS0050,2024-07-25
ENR03065,STD1010,CRS0020,2022-09-04
ENR03066,STD1843,CRS0035,2023-09-14
ENR03067,STD1989,CRS0034,2024-07-08
ENR03068,STD1846,CRS0014,2022-08-10
ENR03069,STD1377,CRS0026,2023-09-11
ENR03070,STD1580,CRS0017,2022-12-30
ENR03071,STD1148,CRS0027,2025-06-01
ENR03072,STD1289,CRS0046,2024-08-22
ENR03073,STD1256,CRS0001,2024-07-24
ENR03074,STD1726,CRS0003,2024-02-14
ENR03075,STD1854,CRS0026,2023-06-06
ENR03076,STD1124,CRS0022,2023-11-28
ENR03077,STD1438,CRS0016,2025-05-28
ENR03078,STD1192,CRS0045,2024-12-06
ENR03079,STD1845,CRS0042,2022-07-18
ENR03080,STD1276,CRS0045,2024-02-03
ENR03081,STD1159,CRS0014,2025-02-24
ENR03082,STD1847,CRS0043,2024-09-11
ENR03083,STD1847,CRS0017,2023-08-19
ENR03084,STD1137,CRS0032,2024-11-15
